Negative,Screen okay but the digitizer underneath broke after 2 weeks
Negative,"Nice phone, I was really happy until screen light go down, on the right sides appears grey spots and, on all entire screen, grey lines. I return it to Amazon, hoping to get full refund as stated."
Negative,Excellent phone
Negative,"After 3 months be ready to trash it, battery refuse to charge, plugging over night stopped at 69.percent. am done with BLU never again!"
Negative,I bought this phone for my grandparents in the beginning of April. This phone checked all the boxes for them and I wanted to get them something that will be useful in their everyday life. At the end of May the phone broke. It simply boots to the Blu Vivo intro screen and then restarts and cycles like that for ours. Poor quality. Very disappointed. Never buying anything from this brand again.
Negative,Phone is ok but soft ware update is too bad keep lie to customer it was post upgrade to 6.0 software on Q2 but still not yet keep say working hard😈👮
Negative,"I like this phone even though it doesn't have all the bells and whistles. What I need a simple smart phone with a reasonable price. This is it. It has 3GB Ram and runs fast. The camera mega pixel is the same as Samsung Galaxy. The screen resolution is not as high, but the quality of the actual photos are important."
Negative,"The phone exceeded expectations. Many of the positive reviews are accurate. In short, I would by another."
Negative,Nice
Negative,This phone is bateer then any android phone pluse the very good price for such a perfect well made smart phone5 star
Negative,"Very good phone, it does everything Apple and Android phone does. Will recommend and buy again."
Negative,High quality
Negative,"Excellent relation price - quality. Fast, light and well assambled. I recommend it."
Negative,DO NOT buy this phone from AmazonGot phone with large crack down the middle of the screenOnly 4 weeks and the phone sound stopped workingphone barely charges it takes an extremely long time and then just dies
Negative,Good smartphone
Negative,I bought a phone for 200 & it came in & its used! And another thing it didnt say it was used. When it came in i turn the phone on and the screen stayed black it never turnes on but it was on cause i could hear the volume turn up but the phone never lit up. Not worth my money!
Negative,"All, this is not good product. I bought this and used properly. After 2 months it stopped working because of energy was not loaded to the phone. Master told me that 90 % of Blu phones are defect in charging joint and not possible to fix it. Thanks"
Negative,"This phone is great for what it is. The screen is gorgeous, surfing is fast, battery is a champ and charges fast. The three draw backsomething are the buttons on the bottom are backwards so that takes getting used to and the pictures it takes are juat okay and the speakers not super...not bad but not great. But a 200.00 it's great"
Negative,Yes.very happy
Negative,Why spend an arm n a leg for an iPhone while this VIVO 5 does the same n perhaps better.Buying for my mother in law as her birthday gift.
Negative,"The product was looking good. but Quality wise not that great. when we are using speaker, the microphone is getting disabled. not user friendly like Samsung or iPhone though they advertise like it is same. again it does not have any option keep the apps to home page and remaining apps separately. I got used phone which had more scratches though they said it is like brand new and 99% positive."
Negative,"Update:8/23/16-Had tge pgone in my back pocket sat down and splinter cracked the screen. The scteen protecter has kept it in tact and function not lost. Aweek later at work i dropped it in water, fully submersed! I immediately turned it off and left it to dry for an hour. Expecting the worst i powered on and everythings normal! That was a week ago! ........Original review-Great phone so far. Had a blu life one for a year before i cracked the screen. It still works but decided to upgrade. This is a solid feeling phone love the metal case. Fast, reliable good battery life. Usb is new style mimicking the lightning reversibility connection so the cord you get is one you can't lose. I haven't found a backup yet. I'm hooked on blu for the price and quality. I feel like i'm getting exactly what i pay for. 700$ for a tiny tablet? No thanks, ill get the phone with tablet features for 200$. Oh! You had to replace the iphone again?! Bummer. Not me."
Negative,"I purchased this cellphone 4 months ago and everything was perfectly working. However, suddenly it takes more than 24 hours to reach the 100% charge. I am using the original charger. I was reading another reviews and I think that my cellphone will be usefulness soon.I wanted to buy a Blu cellphone to my wife but now I would never buy this brand again."
Negative,"I ordered this phone for my husband. He previously had the Blu Life XL, and was looking for an upgrade. The Blu Vivo 5 is super slim, well-made, looks classy and works pretty fast. Takes great pictures too!!!"
Negative,Perfect
Negative,Great phone for the price. I dropped it and the screen stopped working so I had to buy a new one. And of course I loved it so much I bought a new one. I could have upgraded but I like the design of this one best.
Negative,This phone is definitely worth the cost. It's fast and feels good in the hand. It's the best of both worlds iPhone looks like with an Android brain. it looks expensive and people notice . Also very happy it plays Pokemon go (gyroscope!)
Negative,"I recently bought Blu XL for my brother and I used it for a couple of weeks, it was so great with the price, my brother told me he is happy with the camera quality, then after a while I bought this product Vivo 5 for my cousin, the worst camera ever , for $200 I would buy used iPhone and be happy with the camera than Vivo 5"
Negative,"First off, I'll never in the near future very anything but BLU. I don't know if I'm lucky or if they just have a great product for the price. The speed is the fastest they offered when I got this phone a few months back and it still gets the job done. Whether I'm gaming (but I don't do day games like need for speed), streaming, talking or anything else if gets the job done and looks good doing it. Why pay 800 to own a phone when you can save 75%or more for the better things in life. The only thing missing from this phone is a 240fps high speed camera for slow motion video (I like good footage when flying or shooting my guns) but only one phone has that and is still not worth it. Based on how I felt, this phone is better than the S4 and on part with the S6 that I once had... Again, most of my time spent recreationally on a phone is for streaming Motogp, YouTube or playing games. The camera is fine... I'm not a professional photographer"
Negative,"First of all, I am a Apple FanBoy. Secondly, I was skeptical somewhat of switching from iOS to Android OS, but I must say I am pleasantly surprised how easy it is to use also after you do some tweaking. As in use of Apps to better the Android experience, because in my past I have owned a HTC phablet & that was not a good and quick phone to respond to text or make a phone call which are the MAIN functions of owning a cell phone.I opened the box immediately & found a beautifully crafted smartphone inside. It felt sturdy and of great quality, all of which I had the same feelings about my iPhone 6. Next, I found that the screen protector was pre-installed on my VIVO 5, and was perfect from edge to edge. AWESOME!! Next I set up the device, installed my Pokemon Go game and tried it out immediately because I have a BLU VIVO AIR LTE I was using, & it lagged slot and the AR function never worked. But on this device, it was smooth, AR worked & it was smooth. AWESOME!!!Shortening my review now, this was an AWESOME buy and an AWESOME iPhone replacement!!!I won't be going back to an iPhone now due to this BLU VIVO 5!!! BEST 200 BUCKS I've ever spent!!DON'T HESITATE TO BUY THIS FOLKS! AWESOME DEVICE!! AWESOME PHONE. AWESOME SEMI-TABLET!!!BUY THIS!! U GUYS WONT REGRET IT!!!"
Negative,I have used this for only 2 month it was fine but after 2nd month screen started going freeze and battery takes ages to recharge.
Negative,Perfect
Negative,Phone is a piece of junk. I have had it less than a month and it will shut off on its own won't be able to turn it back on for hours then all of a sudden it will turn back on.It will also freeze.
Negative,Great
Negative,"Awesome phone with specs similar to galax s7 and can give it a run for it's money (wife has an s7 edge) don't have fingerprint scanner, Android pay chip, nor water proof. But I don't care about them things. Review is from my vivo 5"
Negative,"I purchased for my mother it is very good phone it has 13MP Main Camera,5MP Selfie Camera,3GB RAM."
Negative,Excellent phone best I had in years
Negative,it works perfect!!!
Negative,"I like this phone, I got it for good price, is fast works perfect in my phone company I am very happy with this product."
Negative,I absolutely think this is almost just as good as the galaxy s7...only big reason for me is the s7has 1 more gig of ram... My only complaint so far is that it goes on and off with reading my sim card but that could also be my carrier... I have metro PS with an unlimited 4glte plan which only makes this phone even more amazing because I can us as much LTE as I want... It's amazingly fast loads instantly and no glitches so far... Still trying to get used to 5.1lollipop so far but for $200...stop looking it not gonna find a better phone even if you have $400 to spend
Negative,"I purchased this phone about a month ago for my wife. She has a Samsung Note 3 a flagship phone from 2013, which is still running perfectly fine, but decided to get this for her to test the world of unlocked phones. A couple of years ago the mid range phone market was non existent, fast forward to 2016 the selection can be mind boggling.This review will be a comparison between the two phones and her experience. BTW my carrier is T-Mobile and coincidentally they have refurbished Note 3's for $199.Features/Specs/Performance:Both have fairly large screens. The Vivo 5 coming in at 5.5"" (720p) while the Note 3 at 5.7"" (1080p) super amoled. Looking at the screens side by side she says can't really tell the difference in sharpness, both screens are vivid and vibrant with color. However, I Vivo 5 does get a bit brighter. The Note 3 has a stylus, while the Vivo 5 doesn't.Both have 32GB of internal storage and 3GB of RAM, the Vivo has an 8 core Mediatek processor vs the Snapdragon 800.Both running Android Lollipop (Note 3 upgraded from KitKat) with their respective skins, I'm hoping BLU keeps it's promise of Marshmallow. My wife grew accustomed to Touchwiz, so I download Touchwhiz Apex Launcher from Google Play to keep her Android experience fairly the same.Camera: Both sport 13MP rear shooters, in good light both produce very nice images. I would give the edge to BLU because of the software and options for full manual control. The front facing camera on the Note 3 is 3MP while the Vivo 5 has a 5MP, both are just good at best.Performance: Both performed equally well, both are very fluid, smooth and no lags at all. Her daily tasks include...social media, phones calls, texts, Google Calendar, Cozi, Photo Editing apps, Web Browser and online shopping. She also dabbles with Video Editing with an app called KineMaster and both phones handle HD video with ease.In conclusion, today the market is saturated with a ton mid range unlocked phones and the BLU Vivo 5 is this one of them. It's aimed at users that do not need the top of the line specs and hardware but is still able to provide full functionality. Would I recommend this phone to that type of user? ABSOLUTELY!"
Negative,"I bought this phone because my Moto G 3rd generation started messing up once it updated to Marshmallow 6.0. There was no way I could downgrade to Lollipop, so I began searching for a new phone. Ive had Blu phones before and I love them. I just hate the low variety of phone cases. But anyways, this phone is amazing! My only issue I can say is I can't se all the new emojis due to it only being lollipop. But that's very minute. The camera is great, storage is great, and it runs smooth and fast. What shocked me the most is the camera. The back camera produces very quality professional photos. The front facing camera isn't bad either. Get in some good light and those pics look great as well! The design of the phone is so stylish. I just love it."
Negative,"Absolutely delighted with this phone! Camera quality is superb, screen resolution is fantastic. It's actually been dropped down the toilet and is still perfect, just took a couple days to get the moisture out of the camera lenses! The battery isn't as good as I thought it'd be, probably due to the screen but overall amazing phone for the price. Brought this phone back to Ireland, to buy something similar here would cost €800/€900. This cost me €177. And it's pretty too!"
Negative,Love it nice phone but only one problem with this phone and it is that this phone doesn't have a universal charger so I have to keep charger with me every time where ever I go ....
Negative,Very nice phone
Negative,"I have no complaints about this phone, had it for almost 2 months it works just fine"
Negative,"it is a fragile phone.my digitizer die after 2 month, with no sigh of screen crack or break. be careful with that. now it is a pieces of junk craft. no worth 200 Dallas. as i know if you try to fix it the digitizer cost 94 Dallas, not to mention the repair fee. buggy phone isn't save money, it actually cost me.don't buy, or goodluck with the same experience that you may get.downthe. road."
Negative,"Phone stopped working after 2months,won't even power on horrible product."
Negative,Decent battery life....have used it for a few months....seems tough enough to me. Decent amount of memory. Nice large screen.
Negative,Horrible
Negative,excelente
Negative,had it about a month..... no complaints as it seems to be exactly as they described and functions flawlessly
Negative,"So I've had the BLU Vivo 5 for almost a month and I have to say I'm very pleased with this device (or at least so far so good). Had an HTC Desire Eye before and it leaves it in the dust. I see BLU coming out with more great products in the future and putting the HTCs, Samsungs and Apples of the world on notice. An unlocked phone with this much speed (3GB of memory standard, great processor, and 32 GB standard HD) and build quality (Aluminum) for under $200...very nice."
Negative,This is a very good phone for the price
Negative,"The best phone I ever have, great camera"
Negative,cool
Negative,Very nice phone and thin. Love it !!!
Negative,Awesome phone!!!!! I love it!!!Price is great! Looks and feels like a high pricePhone but costs a lot less.
Negative,Price is great and this is the best phone i have ever had just got rid of my samsung galaxy s3 the blu vivo5 is fast everything is great quality but the only thing is the speaker on calls is a little quiet but high quality will stick to only blu products.
Negative,"Awesome smartphone in competitive price. Very friendly Android. That phone I bought for my 78 yo mom. She use very easy. Fast processor, big memory extended to 64 GB. She reading ebooks and watching broadcasting TV in internet. Very good product. Thank you"
Negative,I have always used unlocked phones since I have had a cell phone. I don't like contracts. Because of this I've always been stuck with either older phones or lower quality phones. I paid less for this phone than many of the other phones I've owned and it works much better and is cheaper than some. Screen is great! I don't notice the pixels like a lot of youtube reviews said I would and video quality is amazing. I love the speaker and the headphones that came with the phone. Also muti-tasking is smooth and fast. Since purchasing this phone I also got one for my wife and my mother.
Negative,Amazing! Value for money * 2
Negative,"This is one fine phone it's like a combination of Android and iPhone, works flawlessly. I would not trade it for any on the market."
Negative,This phone is horrible do not buy it it has connectivity issues anywhere ranging from your signal to the Bluetooth not working
Negative,I have the phone on tracfone.Working great so far.I only had the phone active for one day so far will update at a later timeas of now I love the phone
Negative,Well worth the price
Negative,Love it!!!!
Negative,Good reception and long battery life
Negative,just what i wanted
Negative,"I've had this phone now for about 3 months now and it is still going strong. I've dropped it several times and bumped it against things but the phone is still in great condition (minus some very faint scratches on the screen). It has not slowed down noticeably with multiple apps and hundreds of pictures and videos downloaded on the device. The screen looks very crisp for only being 720p HD. The processor and ram configuration runs very smoothly. I usually have about 20 internet pages and multiple apps open simultaneously with no studdering. I've owned Android smart phones since the Samsung Intercept and a dozen since. This is my first experience with Blu, but so far I have been very impressed. Now everyone in the family has one; the fiance and both girls. All for less than the price of one Galaxy or iPhone. Highly recommend this phone."
Negative,Great phone. Screen looks really good and battery life is great.
Negative,"This phone is really nice and loaded for $200. Pretty sure you cant do better for the price. The demand for this phone seems high, yet it is really hard to find a new one anywhere. Not sure why. If you can find one though, get it!"
Negative,Nice thing for the price
Negative,"You get a bang for your buck with this phone. The biggest highlight is the battery life. With heavy usage, I'm usually at 30% at the end of the day. The camera is okay under good lighting but subpar with low lighting. Nevertheless, I love this phone and I've recommended it to several of my friends."
Negative,"I did a lot of research on this phone and thought I would take a chance. I am so glad I did, this phone is terrific, I couldn't be happier..I have also got a lot of complements on it, I would and have recommended this phone to everyone."
Negative,I've had the same problem as other reviewers. Wish I'd seen those reviews before buying it. I've had the phone less than three months and already the battery is very slow to charge. It takes nearly 24 hours for the battery to get to 98-99%. It's not the power cord because I bought another one to try with same results. The phone has not been damaged in any way. This must be a problem with this model. I've had other Blu phones and never had a issue like this. So far I have not heard back from Blu or Amazon.
Negative,"Nothing but problems with this phone. #1, did not receive the phone I ordered. #2, the phone has over 15 voicemail messages that came with the phone??? #3 Even AT&T technician can't make the messaging portion of the phone operate. Has referred me to their advanced department. #4 the phone came with several messages on it already???Would not suggest that this is a product worth owning. I already returned two of these phones and have had it with this one."
Negative,This phone is the hands down the best 200 dollar phone ever.I would have paid 700 dollars fir it
Negative,I love it
Negative,This is great phone it has a nice design and feels good in the hand. I had not heard of Vivo before and wanted to see what they had to offer and I have been surprisingly surprise. The camera is the only drawback it is not really good it is even bad sometimes but overall a great phone. cant wait to see what they do for the Vivo 6
Negative,"I feel like this phone worth twice the price you actually pay!Screen is huge. It comes with its own screen protector and transparent cover.Besides, it is affordable!I bought 1 for myself and 1 for my wife. She really liked it!I would totally recommend it!Love it!"
Negative,"I received my new Blu Vivo 5 Smartphone 3 days ago and I could not be happier with it! The 4G lte is working perfectly for me since I have phone service that uses T-Mobile's lines. I immediately dialed a friend to check out the sound quality. My friend's voice was crystal clear and she assured me that I sounded great on her end as well. Although the 5.5 inch screen is gigantic compared to the size of my old Window's phone, my Vivo feels so light weight and easy to hold to the ear. I was concerned that such a large phone would feel awkward to hold but with how thin the phone is, it actually feels much more comfortable to hold.It took me a while to decide to go with the Vivo 5 since my other choice, the Blu Life One X, has the 1080x1920 screen resolution compared to the Vivo 5's 720x1920. However, the Super AMOLED display is very sharp and the colors are so vivid I can hardly resist picking it back up just to look at the gorgeous screen! Next, I had to try out the camara. Due to low light conditions, my first photo was less than satisfactory but I discovered a setting just for low lighting and tried again. Much sharper and the focusing wasn't even too bad either despite my hand tremor. I'll need to take more photos but already I can say that the colors came through a hundred times better than my last phone.I am no techie so trying to set up my phone in a way that I could avoid having to search for my favorite apps or phone contacts, I went searching for a new launcher. Before buying my new Vivo 5 android phone, I didn't even know what a launcher was for. The short message is: You must have a new launcher! There are so many great launchers out there that I had a hard time choosing and even watched Youtube videos to decide. I went with a fairly simple, Yahoo Aviate Launcher. I am so glad I did! On my home page I can swipe up for my favorite phone contacts to pop up. Having easy access to my family phone contacts is essential for me. Also, I can put as many of my favorite apps on the home page as I like. Swipe right and on my next screen Aviator has pre-sorted my apps into categories such as Social, Music, News, and more! Swipe to the left of the home page and I have news and info specifically chosen for where I am and the time of day. The Yahoo weather is right there for a quick look at radar.I am very picky about new purchases but this Vivo 5 phone has met my every expectation. The only slight complaint has been the phone case that came with the phone. Overall it does the job and will be fine until I can purchase a better lasting case but at first I had trouble plugging in my head phones. It seems that the hole in the case for the port was just a tad small. I switched over to my favorite ear buds that are less thick where the jack plugs in and it's working better for me. Oh, and the built in FM Radio Tuner is a pleasant surprise! You can only use it with the head phones plugged in since it works as the antennae but that's the only way I listen to music with my phone anyhow. The radio reception sounds great on the phone. Several times a day, I make a new discovery of features that I have been missing out on with using an outdated Windows phone. The 'Ok Google' feature is the coolest thing ever! I can tell Google to email my husband a grocery list or reminders without ever touching the keypad. Some of you who have not been deprived of fun Android apps may be snickering at me, but I am having the most fun with my new Blu Vivo 5!"
Negative,Revived mine yesterday and so far I love it the phone feels very snappy and fluid and the face unlock works better than expected the battery life is decent though I'm biased coming from a studio energy 2 I listen to a lot of music and the DTS sound is a nice touch the build quality is great and the phone is lighter than I expected and the gold is very eye catching I've had 4 other blu phones and this is my favorite so far
Negative,Fantastic phone. Value for money. Gorgeous design
Negative,"Best phone out there IMO, I love every and each features on this phone"
Negative,I like this phone much better than the Samsung Galaxy S5. The gold is a great eye catcher. It is easy to learn how to use without instructions.
Negative,Very good
Negative,Did a lot of research before I pull the trigger. Best decision I made. Best phone for the price!
Negative,DIDN'T WORK. I'M FROM ARGENTINA AND SELLER TOLD ME HE CAN'T DO ANYTHING. SO UPSET AND ANGRY
Negative,"It is very fast, no problem at all. I like it."
Negative,Excellent
Negative,"Really nice device.The build quality is very good and the phone is pretty responsive.Update after a few days use.The screen anti fingerprint coating is pretty good.I did install a different launcher (Nova) as I don't like the iphone style interface.The phone charges really fast as well. Call quality is good, but I did turn of the noise reduction in call settings."
Negative,The blue Vivo 5 for a mid range smart phone is a great product for someone who can not shell out 700.00 dollars for a flagship phone. Plus Blu has packed some great features for a phone of this price range I love this phone so far.
Negative,"I have lived with this phone for a month and a half and I am ready to review it by saying... you need to purchase this phone if you are looking for a lower cost full feature phone! I really love my BLU VIVO 5 phone! i went form a Nexus 5 to this BLU VIVO 5 and I have to say, I am incredibly happy with my decision! The phone looks and feels like a flagship phone at a fraction of the cost of today's flagship phones! The phone has 3gb of ram so there is no lag when opening or working in apps! The metal case feels awesome and my phone looks like a mission bucks for only a couple hundred bucks! It came with a clear case and screen protector. The rear camera is very good and there is no lag between taking pictures. I really love how nice my pictures come out! The processor is powerful enough to the point you forget you are on a phone! The android version 5.1 is not bad, I wish BLU would release 6.0 update however I like 5.1 and can live with it. BLU has added their own version of 5.1 so the one thing you will notice is no app drawer. I don't mind it because you can easily download a launcher or do what I did, created a folder of apps I don't use and drop them into that folder on my second home screen this way I see only the apps I used frequently. There are apps delivered with the VIVO 5 that are not needed, however there are actually some cool apps too! Again, the ones I don't need went right into the one folder on my second home screen! I am getting used to swiping up on the home screen to get to very useful quick settings! This is different than the phones I had previously. The battery holds its charge throughout the day and I love the quick charge feature! There have been times where I forgot to plug in the charger, and I needed a quick charge to be able to run errands and I can get almost a 25% - 30% charge increase in like 20 minutes! I love that! I am slowly moving my family to the BLU family of phones! Three of us are now using BLU phones and so far so good! The screen is awesome and I still can't believe it is so nice at this price point! I look forward to living with this phone and for the specs of this phone, it is such a great value!"
Negative,"Great Phone Great Price an Extra, look for a screen protector and sturdy case."
Negative,"Simply put, this phone is absolutely a STEAL for the price (even if it was $100 more!)*First impressions*Let me start by saying the build quality on this device is absolutely amazing. When I pulled this thing out of the box, I was SHOCKED at how nice this phone not only felt in the hand, but the way it was put together. With it's all aluminum body and rounded edges, it does feel a little like an iPhone, but much thinner (and dare I say) and a little nicer. (LESS SLIPPERY!)I was also blown away by the fact that this phone was only $200. Really? For this phone?The next thing that shocked me was what you got for that $200. Inside the box, Blu includes a 2amp quick charging plug, a USB TYPE-C CABLE (Yes!), a silicone case, headphones, AND a screen protector. You buy this, you have everything you need.*Performance and software*The phone features a Mediatek octa core processor with 3gb RAM, dual sim, and microSD expansion. It includes 32gb of onboard storage stock.After using it for a little while, I realized that this phone is quite snappy. Almost never have I had any lag or bugs on it. The software on it, while not for everyone, is actually quite fun to use and has a lot of cool features. I won't list them all, but one of my favorites is this app called ""chameleon"" where you use your camera to look at certain things, pick out 2 colors, and the phone will ""theme"" your homescreen with those said colors. Very cool indeed! The only ""Con"" I'd say for this device is that out of the box, the phone does not come with an app drawer. For people use to most Android devices, that may be a con or something you'd need getting use to. For an iPhone user, it feels very similar. However, don't let this discourage you, as you can download a third-party launcher with an app drawer in the store. (I recommend Google Play Launcher to start with).Overall, fantastically snappy, RAM management is good, no bugs that I noticed, and performance is great for it's price. (even rivaling some high-end phones I've owned!)*Screen*The screen is a 5.5 inch 720x1280 Super Amoled screen with Corning Gorilla Glass 3. I will admit, before I saw the phone in person, I was a little worried about it's resolution. I am coming from phones with 2k screens, 1080p screens, and the last 720p screen phone I had was 4.7 inches (which was fine). However, when I saw this screen, it completely shattered my expectations. The screen itself is vibrant, colorful, large, and has great viewing angles. While using the phone for a while, I noticed the resolution didn't bother me AT ALL. The screen quality itself is just too good for it to matter at this price point. Sure, 1080p looks great. But when comparing another phone in this price range with a 1080p LCD screen and this, I'd take this ANY day of the week. If you're worried, don't be. Watch videos, scroll through social media, etc. You won't be disappointed. Also, BLU includes software that lets you change the screen's tone a little bit. Changing from Cool, Warm, to Neutral (default setting).*Camera*I've heard that phones usually in this price point DO NOT have great cameras. However, this camera is again, more than you'd expect. While in low lighting it's not the greatest, it actually shines very well in good lighting situations. If you use this phone outside during the day (when most people take pictures) you'll have a wonderful time with it. The 13 megapixel f2.0 aperture lens is great at picking up not only light, but details. I was actually quite pleased with it's performance. Looking at pictures on this device is also great due to it's screen. On computer screens, you'll enjoy the details and colors on the pictures you take. It's great. The front camera isn't too shabby either. It's 5mp, and takes decent shots indoors but outdoors it's also quite good. Selfie game strong? You'll enjoy it! For both the front and the back cameras, BLU includes many different modes and settings for you to mess with including beauty, HDR, GIF, Professional (back camera), and more. Video quality is also great on the rear camera if you use the ""anti shake"" feature. It uses digital stabilization (no OIS) so it's not the most stable, but it actually does a decent job at it. Audio pickup is pretty good, too.*Battery life*This one will be short, because there isn't much to say. The battery life is FANTASTIC. With that amoled screen at a lower resolution, a 3150mah battery, and a power sipping processor, this phone will easily get you through a whole day of use. The first day I owned this phone, the battery not only lasted me all day, but 3/4 of the NEXT day. That being said, I wasn't using it crazy on the second day, but the fact that it lasted all night was something else. The standby time on this phone is also great.*Conclusion*So, should you get this phone? YES! If you're looking for a ""cheaper"" unlocked GSM smartphone, and don't want to compromise much, this is definitely a win. Even if you own a higher end Samsung, LG, Sony, Apple, etc and need a backup device, you can't go wrong here. The performance, camera, and overall quality is great for this price point. The build quality is honestly on par with devices 3x it's price. BLU has done a fine job with this phone, and I am very happy with this device. I know if you purchase this phone, you probably will be too!Cheers!"
Negative,Great solid phone!
Negative,Good product
Negative,Much better the i expected
Negative,One of the best phones I have ever had.... If not THE best
Negative,"Even with the good reviews I was pleasantly surprised when I got this new Blu phone. I previously owned a Blu phone last year and was not very impressed with the build quality and performance. This phone is s world of a difference! Build quality is excellent and fit and finish is outstanding. 3 GB of RAM, expandable storage, and a decent 13megapixel shooter make this phone worth the price! I was worried about the ""low"" res screen display, but i was wrong. It is 720 HD and is very nice to look at, even better than my last 1080 led displayed phone. Buy this phone, you won't be sorry. I will never buy a phone that cost more than $200 again!"
Negative,Screen died after one week of use. I could put up with the flickering but thos was too much. Returning immediately.
Negative,I'm very happy with my new phone. It has everything I need. Super fast and simple to use.
Negative,Awesome phone. Bought this for my 23 year old daughter. She loves it.
Negative,Love my BLU smartfone!....Second one from this company and highly recommend it....
Negative,Half price for that quality..Great phone.
Negative,Screen shatered without a touch
Negative,"The Best phone i ever had, super fast and multi tasking without problem. My only concern is the cover, i haven't found a very good one yet. This phone is amazing, the only little thing i have notice is the resolution of the display that in my case, having before a BLU Life Pure with all that resolution (1080 x 1920) in a 5"" inches device vs. this one with (720 x 1280) but is a bright and clear display that show all my gaming and videos very well, but i notice the diference, maybe others not."
Negative,Excellent!
Negative,AAA+++
Negative,Very nice and low budget
Negative,To be honest it's bigger than I thought but I love it. I'm using it to type now...
Negative,They are available as of Today Best buy has them now for ordering amazon just hasn't updated yet. Even though I have the Blu Pure XL I am getting one of these too. Blu makes great phones for decent prices.
Negative,Product and service were both excellent!
Negative,"IN YOUR FACE (APPLE / SAMSUNG / Etc)Let me just start by saying that Ive been an Android deboted fan since the G1, I can tell you that this is the most beautiful, slick and software refined androide device i've ever had (14 so far). The Body and build of this device is astonishing nice. You can tell that BLU spent their time tailoring the android OS to what they wanted to. Many interesting applications that the developer offers.I am still testing battery life but so far it is more than decent. The Super Amoled screen makes up for the 720p resolution which you can really notice and on the same page this lower resolution helps immensely witht he battery. call quality has been solid so far. I connected it to MetroPCS down in Miami and 4G LTE was picked on the spot, signal strength let me watch youtube videos on 720P60FPS( This may vary from area to area but if you are in south Florida you are set.) WIFI comes with the 2.4Mhz radio only it is trully a shame but not a biggie for me. This is an amazing phone ppl dont get it wrong, the time where BLU was only a cheap wanna be brand are over this here it is a real contender and for $200, trust me you won't believe the type of premium quality you are getting."
Negative,"I looked at numerous phone reviews on YouTube and Amazon and found this phone to out perform others with half the cost. First off, the phone arrived in two business days. Right out of the box, it set itself up, updated the software and worked perfectly. The screen is large with vibrant colors. If your an Android user, you'll be right at home. The phone feels like an iPhone 6 and works as good as a Samsung 7. The only thing that it doesn't have like the flagship phones have is a voice control, but I'm sure there's an app for that. I would highly recommend this phone for anyone who isn't a name brand snob."
Negative,Excelente
Negative,"Slender and sleek , shape as good if not better than iphone. great feel in hand and light to."
Negative,Excelent quality. Great display. It has almost every flagship feature but in a 200buks phone. The aluminium body feels really like an expensive phone. Is really fast toh.
Negative,"In short, I love this phone. I bought and use this phone for international travel. For the price, this phone is an incredible value: great performance, excellent/solid build quality, international GSM/LTE band support, dual SIM, expandable memory, etc... On top of that, BLU's customer service has been great. I had an issue with the external speakers, and BLU resolved the issue quickly, and way earlier than the quoted 15-20 business day turnaround. I'd definitely buy from BLU again"
Negative,"Awesome solid phone, screen is nice, I changed the launcher to Google now launcher the instant I got it, to give it a stock feeling and the battery life is awesome"
Negative,"I absolutely love this device. It's really thin, light weight and attractive. It's gorilla glass screen is really responsive and a great size...big...but still comfortable in your hand. The full metal body feels really solid. Again, I'm very impressed with how light weight it is. The silicone case that comes with it is really sleek so it doesn't make the phone bulky at all. It really does live up to all the hype on the video. I had not been impressed with my prior phone purchase. So, I am thrilled that this device totally exceeds my expectations. The phone sound is great and the 4G is pretty solid too. I am amazed I was able to get such a great phone for reasonable price. I am now a big fan of Blu."
Negative,Updated to 6.0.. completely useless now..save your money
Negative,Very impress by this piece of equipment. I have been a diehard Samsung Galaxy user for the last 4 years. I needed a new phone with a bigger screen from my S6 but couldn't justify spending $800 on a Note 7 or $500 on a used Note 5. So far I am beyond happy with my choice in purchasing the Vivo 5. I would highly recommend this phone to anyone looking for something like the Note.
Negative,This phone is not worth the money it lacks LTE channels it's reception sucks I'm now looking for a good phone.
Negative,Complete in fuctions and features. Very nice phone with a giod performance!
Negative,"Great quality phone for the price!! It arrived on time (2 day delivery) it came with all the accessories I need for it. The screen is huge and extremely high def. I'm glad I purchased this phone so much my husband also bought one as well bc its such a great buy. The only thing I dislike is the charger port, it takes a special BLU charger so try not to ruin the charger it came with is my advise lol.Update: had to throw it away!! I've had it about 6 months you get what you pay for! It completely spazzed out of nowhere. Stopped charging I even purchased 3 new chargers for it. So black screen nothing would happen would not charge now I'm out a phone and will NEVER buy BLU again"
Negative,Awesome phone for the price. Beats my iPhone 6 in everything except for the cameras.
